,ID,timestamp,checkpoint,mistakes,preparation,office_hours,semester
776,90795,2021-12-12 13:13:18.128000,1,"In the first part I had an arithmetic error where I switched a and b in a formula. In the third part, I didn't label points that would allow the calculation of the function to have an average rate of change of -2.","For the first part, I referenced the article ""Average rate of change"" from Khan academy, and the third part I labeled the points using Desmos.",No,Fa21 - 002
777,90795,2021-12-12 13:22:20.399000,12,"I had algebra errors solving the first half, that then affected how I solved part 2. I added a negative sign where there wasn't supposed to be.","I referenced ""Algebra Errors"" in ""Paul's Online Notes"", as well as ""Section 3-10, #4"" for part one. For part two, I also used ""Finding the tangent line equation with derivatives"" from The Organic Chemistry Tutor on youtube.",No,Fa21 - 002
778,90795,2021-12-12 14:00:39.957000,7,"I didn't find the second derivative in part one, and my slope was incorrect. This also meant that I had mistakes in my second part.","I used ""Paul's Notes, section 2-1"" to read examples of finding Tangent lines.",No,Fa21 - 002
779,90795,2021-12-12 14:10:15.547000,20,"I didn't define why ""f"" had to be applied to (xi*) within the Definite Interval. I also noticed I didn't label the Lim in my definition.","I referenced ""Paul's Notes, 5-6"" and used Example 1 to clarify it to myself.",No,Fa21 - 002
780,75538,2021-12-12 14:42:43.817000,12,"I missed some details when solving the problem, like the derivative's exponent and misunderstanding the derivative on the right side of the problem (thinking it is always zero instead of the actual derivative.)","I looked back through the notes, fixed my understanding, and solved problems 2, 3, and 4 on the exercises.",No,Fa21 - 002
781,75538,2021-12-12 15:06:25.954000,13,I incorrectly solved for the limit using L' Hospital's Rule by making mistakes while simplifying the problems and taking derivative of the original equation.,"I reviewed notes and worked through problems 1, 2--as well as correcting the problem I got wrong on the checkpoint.",No,Fa21 - 002
782,75538,2021-12-12 15:24:35.886000,15,"I was confused on the difference and relationship between critical points and inflection points. (All inflection points are critical points, but not all critical points have to be inflection points.)","I cleared up my understanding, worked back through the checkpoint attempt, and worked on problems 3 and 4.",No,Fa21 - 002
783,75538,2021-12-12 15:33:25.261000,17,I understand how to optimize the function--just arithmetic problems again. I habitually always try to manipulate roots in ways they can't be changed  :/,"I went back over the problem, and attempted problems 7 and 8 just to make sure I still understood how to do everything.",No,Fa21 - 002
784,80726,2021-12-12 18:52:08.941000,16,I needed to better understand the process of getting my critical points from my function after solving. I was unable to plot my critical points after solving for my equation.,"I have redone my checkpoint and found my point my of confusion, where. needed to ploy my critical points and find out exactly what they where.",No,Fa21 - 002
785,52262,2021-12-13 09:20:25.007000,9,I mistook the function g(x) for a composition rather than a function. ,I have looked over problems on the internet and watched videos online.,Yes,Fa21 - 002
786,52262,2021-12-13 09:25:14.718000,13,For the second part of the problem its was just said the function went to infinity rather than having it as a quotient. ,Watched videos online and did some online practice problems.,No,Fa21 - 002
787,52262,2021-12-13 09:30:55.072000,16,I just messed up on my algebra concerning exponents. ,I watched some online videos on how to work with exponents.,No,Fa21 - 002
788,52262,2021-12-13 09:34:27.226000,20,I did not talk about what each part of the Riemann sum equation measure.,I looked up the Riemann sum and what each part means and measures. ,No,Fa21 - 002
789,52262,2021-12-13 09:38:20.422000,22,I got the antidirvivitive on the problem messed up. ,I looked at the antidertive sheet on the excel page and practed problems online.,No,Fa21 - 002
790,87728,2021-12-13 11:23:00.224000,20,I didn't understand how to describe the second half of the equation,Meeting with Dr. Ford talking about what this means.,No,Fa21 - 002
791,87728,2021-12-13 11:24:36.342000,18,I did not apply the triangle equation to the given information properly.,Went over the type of problem with Dr. Ford.,No,Fa21 - 002
792,80726,2021-12-13 16:56:05.935000,19,I was confused on finding/approximating the area of the triangle. I was also unfamiliar with the Riemann sum I ended to use lastly I was unable to establish my  subintervals,I was able to find out exactly how to find the are of a triangle with sketching a graph. I found the Riemann sum that I needed to use and was able to identify my now 4 subintervals,No,Fa21 - 002
793,82536,2021-12-13 18:09:07.651000,20,I did not discuss which part of the Reimann sum gives the height and width of the boxes. ,I reviewed what part does give the height and width and how to make that more clear. ,No,Fa21 - 002
794,14313,2021-12-13 19:45:03.624000,10,made arithmetic mistake when simplifying on quotient rule,I did one practice quotient rule from team activities and left it unsimplified ,No,Fa21 - 002
795,14313,2021-12-13 19:46:23.826000,13,I did not show indeterminate form,"no practice, did not show limit equaling 0/0 or infinity/infinity",No,Fa21 - 002
796,14313,2021-12-13 19:49:48.360000,19,I tried finding the area by using 4 trapezoids rather than splitting the shape into a triangle and rectangle.,I looked back on the rules for finding area and that area under the x axis is negative.,No,Fa21 - 002
797,14313,2021-12-13 19:51:43.336000,20,I did not explain how the area of rectangles with infinitely small widths are found and added to find the area under the curve. ,I stayed after class with Dr. Ford to ask on an explanation on how the concepts connect.,No,Fa21 - 002
798,80427,2021-12-13 22:00:28.076000,18,I forgot the related rates equation,I have looked back at videos to help solve the problem,No,Fa21 - 002
799,80427,2021-12-13 22:02:16.260000,21,I did not properly find the area,"I asked tutors how to properly find the area, since I used squares to find it",No,Fa21 - 002
800,80427,2021-12-13 22:03:23.371000,12,I forgot the chain rule before the product rule,Looked back at videos to find my mistake,No,Fa21 - 002
801,59566,2021-12-15 08:53:46.280000,18,I didn't know how to go about the exercise,I watched some youtube videos,No,Fa21 - 002
802,59566,2021-12-15 08:57:40.006000,19,I was supposed to solve the exercise with geometry not fundamental theorem,I watched some videos on how to solve the exercise,No,Fa21 - 002
803,12461,2021-12-15 11:53:48.235000,4,I found the maximum height in problem #1 using demos instead of finding the derivative and having the derivative equal zero. Then I would have been able to find the when and where the time and height was at it's maximum.,"section 3-2 interpretation of the derivative: 1, 3, 5, 7, 8, 9, 11, 12",No,Fa21 - 002
804,12461,2021-12-15 12:06:19.904000,6,"on problem 3 I drew a discontinuous line when it needed to be continuous, because a break/hole in the line makes it discontinuous. The graph I need to draw will have no holes and will be continuous with a point that is non differentiable","Section 2-9: Continuity: #1-5, 8-10, 13, 14 ",No,Fa21 - 002
805,88774,2021-12-15 19:11:49.056000,6,"Did not list all of the conditions for continuous function, didn't have defined at point and has a limit at point. Then didnt check for all conditions in part 2","Section 2-9 problems 1,3,7,8",No,Fa21 - 002
806,90795,2021-12-16 10:54:19.821000,22,"In part 2 of this checkpoint I calculated the wrong antiderivative, by using the integral bounds. ","I've referenced the ""Calculus Cheat Sheet"" that was included on Moodle to see the common derivative that I miscalculated. (sec(x)tan(x)dx)",No,Fa21 - 002
807,90795,2021-12-16 10:57:47.380000,12,"I had algebra errors in the first part of this checkpoint, that made it so the second part was also incorrect. ","Since then I've referenced ""Paul's Notes 3-10, #4"" and redone my algebra to see where I went wrong on that problem. I also used the video ""Finding Tangent with Derivatives"" to work on the second part.",No,Fa21 - 002
808,52262,2021-12-16 10:58:19.013000,9,I thought that you needed to do the product rule for the second part when it was really a composition. ,I looked up composition problems on line and practiced them. ,No,Fa21 - 002
809,52262,2021-12-16 11:04:52.638000,22,I messed up on the arithmetic in the final part of the problem.,I looked at my math and figured out what I did wrong.,No,Fa21 - 002
810,90795,2021-12-16 11:06:54.843000,23,I didn't generalize my antiderivatives in this checkpoint. I needed to integrate by parts.,"I've reread section 5.4.1. in our textbook, and worked the examples that go along with them.",No,Fa21 - 002
811,52262,2021-12-16 11:07:04.324000,17,I tried to minimize volume when it should have been surface area. ,I looked online for problems so I could try and get better at knowing what equations to use.,No,Fa21 - 002
812,90795,2021-12-16 11:10:39.344000,4,"I evaluated and then also differentiated those results, which lead to me getting 0 as an answer. ",I've worked problem 1.3.8. in our textbook to use the limit definition to find the derivative.,No,Fa21 - 002
813,52262,2021-12-16 11:12:58.272000,18,I dropped the derivatives too early.,Just did problems from online.,No,Fa21 - 002
814,12461,2021-12-16 12:54:45.329000,11,"I tried to prove #2 using the chain rule and it's not that simple, I could have just looked in the derivative cheat sheet and gotten my answer. But, using the chain rule doesn't really work for the function at hand","I watched two YouTube videos proving the differentiation of #2, and section 3-7: Derivatives of Inverse Trig Functions problems 1-4",No,Fa21 - 002
